,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA,Season Type
1392,1392,312.0,,Derrick White,1628401,34,68,70,9,82,0.3214285714285714,3,9,5,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Al Horford",74,12,26,11,33,0.5362318840579711,22,2024-25,BOS,9.926470588235292,12,59,Regular Season
1393,1393,313.0,,Neemias Queta,1629674,34,68,70,11,82,0.6875,5,1,4,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Al Horford",74,12,26,11,33,0.5362318840579711,22,2024-25,BOS,12.132352941176473,6,59,Regular Season
1394,1394,314.0,,Al Horford,201143,34,68,70,23,82,0.8214285714285714,2,11,3,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Al Horford",74,12,26,11,33,0.5362318840579711,22,2024-25,BOS,25.36764705882353,13,59,Regular Season
1395,1395,315.0,,Jayson Tatum,1628369,27,55,54,19,60,0.6333333333333333,5,9,2,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Kristaps Porziņģis",62,13,17,10,32,0.5740740740740741,9,2024-25,BOS,25.90909090909091,14,49,Regular Season
1396,1396,316.0,,Derrick White,1628401,27,55,54,4,60,0.25,1,6,2,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Kristaps Porziņģis",62,13,17,10,32,0.5740740740740741,9,2024-25,BOS,5.454545454545454,7,49,Regular Season
1397,1397,317.0,,Sam Hauser,1630573,27,55,54,8,60,0.5714285714285714,1,6,0,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Kristaps Porziņģis",62,13,17,10,32,0.5740740740740741,9,2024-25,BOS,10.909090909090908,7,49,Regular Season
1398,1398,318.0,,Al Horford,201143,27,55,54,13,60,0.7222222222222222,2,6,2,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Kristaps Porziņģis",62,13,17,10,32,0.5740740740740741,9,2024-25,BOS,17.727272727272727,8,49,Regular Season
1399,1399,319.0,,Kristaps Porziņģis,204001,27,55,54,18,60,0.6,8,5,3,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Kristaps Porziņģis",62,13,17,10,32,0.5740740740740741,9,2024-25,BOS,24.545454545454547,13,49,Regular Season
1400,1400,320.0,,Jayson Tatum,1628369,48,95,91,63,92,0.7159090909090909,18,18,19,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser",124,25,38,17,47,0.6458333333333334,25,2024-25,BOS,49.73684210526316,36,85,Regular Season
1401,1401,321.0,,Derrick White,1628401,48,95,91,23,92,0.6388888888888888,6,11,2,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser",124,25,38,17,47,0.6458333333333334,25,2024-25,BOS,18.157894736842103,17,85,Regular Season
1402,1402,322.0,,Neemias Queta,1629674,48,95,91,11,92,0.6111111111111112,8,0,2,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser",124,25,38,17,47,0.6458333333333334,25,2024-25,BOS,8.68421052631579,8,85,Regular Season
1403,1403,323.0,,Payton Pritchard,1630202,48,95,91,15,92,0.5769230769230769,2,10,2,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser",124,25,38,17,47,0.6458333333333334,25,2024-25,BOS,11.842105263157896,12,85,Regular Season
1404,1404,324.0,,Sam Hauser,1630573,48,95,91,12,92,0.5,4,8,0,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser",124,25,38,17,47,0.6458333333333334,25,2024-25,BOS,9.473684210526317,12,85,Regular Season
1405,1405,325.0,,Luke Kornet,1628436,34,61,62,10,52,0.5,7,1,4,"Luke Kornet, Torrey Craig, Payton Pritchard, Sam Hauser, Baylor Scheierman",55,17,29,6,34,0.4166666666666667,6,2024-25,BOS,12.295081967213116,8,63,Regular Season
1406,1406,326.0,,Torrey Craig,1628470,34,61,62,0,52,0.0,1,5,0,"Luke Kornet, Torrey Craig, Payton Pritchard, Sam Hauser, Baylor Scheierman",55,17,29,6,34,0.4166666666666667,6,2024-25,BOS,0.0,6,63,Regular Season
1407,1407,327.0,,Payton Pritchard,1630202,34,61,62,26,52,0.6190476190476191,13,8,0,"Luke Kornet, Torrey Craig, Payton Pritchard, Sam Hauser, Baylor Scheierman",55,17,29,6,34,0.4166666666666667,6,2024-25,BOS,31.9672131147541,21,63,Regular Season
1408,1408,328.0,,Sam Hauser,1630573,34,61,62,13,52,0.4642857142857143,5,9,0,"Luke Kornet, Torrey Craig, Payton Pritchard, Sam Hauser, Baylor Scheierman",55,17,29,6,34,0.4166666666666667,6,2024-25,BOS,15.98360655737705,14,63,Regular Season
1409,1409,329.0,,Baylor Scheierman,1631248,34,61,62,6,52,0.2,3,11,2,"Luke Kornet, Torrey Craig, Payton Pritchard, Sam Hauser, Baylor Scheierman",55,17,29,6,34,0.4166666666666667,6,2024-25,BOS,7.377049180327869,14,63,Regular Season
1410,1410,330.0,,Jayson Tatum,1628369,35,67,63,12,77,0.2608695652173913,10,12,2,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",72,10,20,14,45,0.5217391304347826,10,2024-25,BOS,13.432835820895525,22,65,Regular Season
1411,1411,331.0,,Derrick White,1628401,35,67,63,14,77,0.5,3,11,1,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",72,10,20,14,45,0.5217391304347826,10,2024-25,BOS,15.671641791044776,14,65,Regular Season
1412,1412,332.0,,Payton Pritchard,1630202,35,67,63,14,77,0.7,0,8,5,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",72,10,20,14,45,0.5217391304347826,10,2024-25,BOS,15.671641791044776,8,65,Regular Season
1413,1413,333.0,,Al Horford,201143,35,67,63,17,77,0.7083333333333334,2,9,2,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",72,10,20,14,45,0.5217391304347826,10,2024-25,BOS,19.029850746268657,11,65,Regular Season
1414,1414,334.0,,Jrue Holiday,201950,35,67,63,15,77,0.75,5,5,0,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Jrue Holiday",72,10,20,14,45,0.5217391304347826,10,2024-25,BOS,16.791044776119403,10,65,Regular Season
1415,1415,335.0,,Jayson Tatum,1628369,32,66,64,41,81,0.7068965517241379,8,13,19,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jordan Walsh",100,14,24,18,43,0.6578947368421053,21,2024-25,BOS,46.59090909090909,21,67,Regular Season
1416,1416,336.0,,Luke Kornet,1628436,32,66,64,12,81,0.5454545454545454,10,0,2,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jordan Walsh",100,14,24,18,43,0.6578947368421053,21,2024-25,BOS,13.636363636363637,10,67,Regular Season
1417,1417,337.0,,Payton Pritchard,1630202,32,66,64,21,81,0.5526315789473685,5,14,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jordan Walsh",100,14,24,18,43,0.6578947368421053,21,2024-25,BOS,23.863636363636363,19,67,Regular Season
1418,1418,338.0,,Sam Hauser,1630573,32,66,64,20,81,1.0,1,9,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jordan Walsh",100,14,24,18,43,0.6578947368421053,21,2024-25,BOS,22.727272727272727,10,67,Regular Season
1419,1419,339.0,,Jordan Walsh,1641775,32,66,64,6,81,0.4285714285714285,0,7,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Jordan Walsh",100,14,24,18,43,0.6578947368421053,21,2024-25,BOS,6.818181818181818,7,67,Regular Season
1420,1420,340.0,,Jaylen Brown,1627759,26,59,60,26,71,0.6842105263157895,11,6,4,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",69,15,20,9,32,0.575,16,2024-25,BOS,33.05084745762712,17,52,Regular Season
1421,1421,341.0,,Jayson Tatum,1628369,26,59,60,11,71,0.4230769230769231,5,5,6,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",69,15,20,9,32,0.575,16,2024-25,BOS,13.983050847457626,10,52,Regular Season
1422,1422,342.0,,Derrick White,1628401,26,59,60,5,71,0.4166666666666667,1,5,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",69,15,20,9,32,0.575,16,2024-25,BOS,6.3559322033898304,6,52,Regular Season
1423,1423,343.0,,Payton Pritchard,1630202,26,59,60,1,71,0.1666666666666666,0,2,2,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",69,15,20,9,32,0.575,16,2024-25,BOS,1.271186440677966,2,52,Regular Season
1424,1424,344.0,,Kristaps Porziņģis,204001,26,59,60,26,71,0.6842105263157895,3,14,4,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Kristaps Porziņģis",69,15,20,9,32,0.575,16,2024-25,BOS,33.05084745762712,17,52,Regular Season
1425,1425,345.0,,Jaylen Brown,1627759,20,41,41,14,62,0.5833333333333334,10,2,1,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser",64,12,22,10,18,0.7111111111111111,12,2024-25,BOS,25.60975609756097,12,40,Regular Season
1426,1426,346.0,,Jayson Tatum,1628369,20,41,41,17,62,0.7083333333333334,4,5,7,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser",64,12,22,10,18,0.7111111111111111,12,2024-25,BOS,31.09756097560976,9,40,Regular Season
1427,1427,347.0,,Luke Kornet,1628436,20,41,41,11,62,0.6875,6,0,4,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser",64,12,22,10,18,0.7111111111111111,12,2024-25,BOS,20.121951219512194,6,40,Regular Season
1428,1428,348.0,,Payton Pritchard,1630202,20,41,41,19,62,1.0555555555555556,2,7,0,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser",64,12,22,10,18,0.7111111111111111,12,2024-25,BOS,34.75609756097561,9,40,Regular Season
1429,1429,349.0,,Sam Hauser,1630573,20,41,41,3,62,0.375,0,4,0,"Jaylen Brown, Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser",64,12,22,10,18,0.7111111111111111,12,2024-25,BOS,5.487804878048781,4,40,Regular Season
1430,1430,350.0,,Jaylen Brown,1627759,77,154,155,60,166,0.6382978723404256,33,13,6,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",191,43,77,28,68,0.6136363636363636,23,2024-25,BOS,29.22077922077922,46,145,Regular Season
1431,1431,351.0,,Derrick White,1628401,77,154,155,38,166,0.6851851851851852,6,21,1,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",191,43,77,28,68,0.6136363636363636,23,2024-25,BOS,18.506493506493506,27,145,Regular Season
1432,1432,352.0,,Al Horford,201143,77,154,155,16,166,0.4,4,14,4,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",191,43,77,28,68,0.6136363636363636,23,2024-25,BOS,7.792207792207792,18,145,Regular Season
1433,1433,353.0,,Jrue Holiday,201950,77,154,155,29,166,0.725,10,10,0,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",191,43,77,28,68,0.6136363636363636,23,2024-25,BOS,14.123376623376624,20,145,Regular Season
1434,1434,354.0,,Kristaps Porziņģis,204001,77,154,155,48,166,0.5875,24,10,12,"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",191,43,77,28,68,0.6136363636363636,23,2024-25,BOS,23.37662337662337,34,145,Regular Season
1435,1435,355.0,,Jayson Tatum,1628369,41,78,79,33,94,0.532258064516129,8,21,5,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Jrue Holiday",85,10,20,18,45,0.6071428571428571,12,2024-25,BOS,31.73076923076923,29,65,Regular Season
1436,1436,356.0,,Neemias Queta,1629674,41,78,79,2,94,0.3333333333333333,2,0,2,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Jrue Holiday",85,10,20,18,45,0.6071428571428571,12,2024-25,BOS,1.9230769230769231,2,65,Regular Season
1437,1437,357.0,,Payton Pritchard,1630202,41,78,79,24,94,0.8,4,10,2,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Jrue Holiday",85,10,20,18,45,0.6071428571428571,12,2024-25,BOS,23.07692307692308,14,65,Regular Season
1438,1438,358.0,,Sam Hauser,1630573,41,78,79,15,94,0.6818181818181818,1,10,0,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Jrue Holiday",85,10,20,18,45,0.6071428571428571,12,2024-25,BOS,14.423076923076923,11,65,Regular Season
1439,1439,359.0,,Jrue Holiday,201950,41,78,79,11,94,0.55,5,4,3,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Jrue Holiday",85,10,20,18,45,0.6071428571428571,12,2024-25,BOS,10.576923076923077,9,65,Regular Season
1860,420,,,Jayson Tatum,1628369,38,77,76,36,77,0.75,4,17,6,"Jayson Tatum, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",101,18,27,18,41,0.6824324324324325,12,2024-25,BOS,35.064935064935064,21,68,Regular Season
1861,421,,,Derrick White,1628401,38,77,76,18,77,0.5,4,13,2,"Jayson Tatum, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",101,18,27,18,41,0.6824324324324325,12,2024-25,BOS,17.532467532467532,17,68,Regular Season
1862,422,,,Luke Kornet,1628436,38,77,76,17,77,0.7727272727272727,9,0,4,"Jayson Tatum, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",101,18,27,18,41,0.6824324324324325,12,2024-25,BOS,16.558441558441558,9,68,Regular Season
1863,423,,,Al Horford,201143,38,77,76,3,77,0.375,1,3,0,"Jayson Tatum, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",101,18,27,18,41,0.6824324324324325,12,2024-25,BOS,2.9220779220779223,4,68,Regular Season
1864,424,,,Jrue Holiday,201950,38,77,76,27,77,0.7941176470588235,9,8,0,"Jayson Tatum, Derrick White, Luke Kornet, Al Horford, Jrue Holiday",101,18,27,18,41,0.6824324324324325,12,2024-25,BOS,26.2987012987013,17,68,Regular Season
1865,425,,,Jayson Tatum,1628369,25,46,46,16,60,0.8,5,5,0,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Jrue Holiday",53,10,13,11,34,0.5638297872340425,0,2024-25,BOS,26.08695652173913,10,47,Regular Season
1866,426,,,Derrick White,1628401,25,46,46,9,60,0.6428571428571429,1,6,0,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Jrue Holiday",53,10,13,11,34,0.5638297872340425,0,2024-25,BOS,14.673913043478262,7,47,Regular Season
1867,427,,,Sam Hauser,1630573,25,46,46,9,60,0.5,0,9,0,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Jrue Holiday",53,10,13,11,34,0.5638297872340425,0,2024-25,BOS,14.673913043478262,9,47,Regular Season
1868,428,,,Al Horford,201143,25,46,46,7,60,0.3888888888888889,2,7,0,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Jrue Holiday",53,10,13,11,34,0.5638297872340425,0,2024-25,BOS,11.41304347826087,9,47,Regular Season
1869,429,,,Jrue Holiday,201950,25,46,46,12,60,0.5,5,7,0,"Jayson Tatum, Derrick White, Sam Hauser, Al Horford, Jrue Holiday",53,10,13,11,34,0.5638297872340425,0,2024-25,BOS,19.565217391304348,12,47,Regular Season
1870,430,,,Jaylen Brown,1627759,27,55,59,14,63,0.5,8,4,4,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jrue Holiday",62,11,22,8,24,0.5648148148148148,20,2024-25,BOS,19.09090909090909,12,46,Regular Season
1871,431,,,Jayson Tatum,1628369,27,55,59,23,63,0.6470588235294118,5,8,12,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jrue Holiday",62,11,22,8,24,0.5648148148148148,20,2024-25,BOS,31.363636363636363,13,46,Regular Season
1872,432,,,Derrick White,1628401,27,55,59,5,63,0.2777777777777778,3,6,0,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jrue Holiday",62,11,22,8,24,0.5648148148148148,20,2024-25,BOS,6.818181818181818,9,46,Regular Season
1873,433,,,Neemias Queta,1629674,27,55,59,6,63,0.75,4,0,0,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jrue Holiday",62,11,22,8,24,0.5648148148148148,20,2024-25,BOS,8.181818181818182,4,46,Regular Season
1874,434,,,Jrue Holiday,201950,27,55,59,14,63,0.7,2,6,4,"Jaylen Brown, Jayson Tatum, Derrick White, Neemias Queta, Jrue Holiday",62,11,22,8,24,0.5648148148148148,20,2024-25,BOS,19.09090909090909,8,46,Regular Season
1875,435,,,Jaylen Brown,1627759,38,83,76,14,71,0.3181818181818182,10,8,9,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jrue Holiday, Kristaps Porziņģis",89,21,37,11,37,0.5297619047619048,22,2024-25,BOS,12.650602409638552,18,74,Regular Season
1876,436,,,Jayson Tatum,1628369,38,83,76,18,71,0.5294117647058824,8,5,9,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jrue Holiday, Kristaps Porziņģis",89,21,37,11,37,0.5297619047619048,22,2024-25,BOS,16.265060240963855,13,74,Regular Season
1877,437,,,Payton Pritchard,1630202,38,83,76,8,71,0.5,1,7,0,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jrue Holiday, Kristaps Porziņģis",89,21,37,11,37,0.5297619047619048,22,2024-25,BOS,7.228915662650603,8,74,Regular Season
1878,438,,,Jrue Holiday,201950,38,83,76,19,71,0.6333333333333333,6,8,2,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jrue Holiday, Kristaps Porziņģis",89,21,37,11,37,0.5297619047619048,22,2024-25,BOS,17.16867469879518,14,74,Regular Season
1879,439,,,Kristaps Porziņģis,204001,38,83,76,30,71,0.6818181818181818,12,9,2,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jrue Holiday, Kristaps Porziņģis",89,21,37,11,37,0.5297619047619048,22,2024-25,BOS,27.10843373493976,21,74,Regular Season
1880,440,,,Jayson Tatum,1628369,29,54,53,11,56,0.275,14,5,2,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",58,9,26,9,31,0.453125,14,2024-25,BOS,15.27777777777778,19,57,Regular Season
1881,441,,,Derrick White,1628401,29,54,53,14,56,0.5,1,11,4,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",58,9,26,9,31,0.453125,14,2024-25,BOS,19.444444444444443,12,57,Regular Season
1882,442,,,Payton Pritchard,1630202,29,54,53,3,56,0.5,0,3,0,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",58,9,26,9,31,0.453125,14,2024-25,BOS,4.166666666666667,3,57,Regular Season
1883,443,,,Al Horford,201143,29,54,53,11,56,0.5,2,9,0,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",58,9,26,9,31,0.453125,14,2024-25,BOS,15.27777777777778,11,57,Regular Season
1884,444,,,Kristaps Porziņģis,204001,29,54,53,19,56,0.59375,9,3,8,"Jayson Tatum, Derrick White, Payton Pritchard, Al Horford, Kristaps Porziņģis",58,9,26,9,31,0.453125,14,2024-25,BOS,26.38888888888889,12,57,Regular Season
1885,445,,,Jaylen Brown,1627759,41,88,84,26,88,0.5416666666666666,17,7,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",117,29,43,18,47,0.6290322580645161,6,2024-25,BOS,22.15909090909091,24,90,Regular Season
1886,446,,,Jayson Tatum,1628369,41,88,84,35,88,0.7,12,11,4,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",117,29,43,18,47,0.6290322580645161,6,2024-25,BOS,29.829545454545453,23,90,Regular Season
1887,447,,,Derrick White,1628401,41,88,84,18,88,0.6923076923076923,4,9,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",117,29,43,18,47,0.6290322580645161,6,2024-25,BOS,15.340909090909092,13,90,Regular Season
1888,448,,,Payton Pritchard,1630202,41,88,84,21,88,0.6176470588235294,6,11,0,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",117,29,43,18,47,0.6290322580645161,6,2024-25,BOS,17.897727272727273,17,90,Regular Season
1889,449,,,Al Horford,201143,41,88,84,17,88,0.6071428571428571,4,9,2,"Jaylen Brown, Jayson Tatum, Derrick White, Payton Pritchard, Al Horford",117,29,43,18,47,0.6290322580645161,6,2024-25,BOS,14.488636363636363,13,90,Regular Season
1890,450,,,Jaylen Brown,1627759,27,49,47,20,59,0.4545454545454545,18,4,0,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Al Horford",67,18,31,10,27,0.5775862068965517,1,2024-25,BOS,30.612244897959183,22,58,Regular Season
1891,451,,,Derrick White,1628401,27,49,47,7,59,0.4375,3,5,0,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Al Horford",67,18,31,10,27,0.5775862068965517,1,2024-25,BOS,10.714285714285714,8,58,Regular Season
1892,452,,,Payton Pritchard,1630202,27,49,47,22,59,1.2222222222222223,3,6,1,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Al Horford",67,18,31,10,27,0.5775862068965517,1,2024-25,BOS,33.673469387755105,9,58,Regular Season
1893,453,,,Sam Hauser,1630573,27,49,47,7,59,0.4375,3,5,0,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Al Horford",67,18,31,10,27,0.5775862068965517,1,2024-25,BOS,10.714285714285714,8,58,Regular Season
1894,454,,,Al Horford,201143,27,49,47,11,59,0.5,4,7,0,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Al Horford",67,18,31,10,27,0.5775862068965517,1,2024-25,BOS,16.836734693877553,11,58,Regular Season
1895,455,,,Jayson Tatum,1628369,120,229,227,94,236,0.5,43,39,24,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",267,53,105,45,132,0.53,31,2024-25,BOS,30.78602620087336,82,237,Regular Season
1896,456,,,Luke Kornet,1628436,120,229,227,34,236,0.7083333333333334,21,0,7,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",267,53,105,45,132,0.53,31,2024-25,BOS,11.135371179039302,21,237,Regular Season
1897,457,,,Payton Pritchard,1630202,120,229,227,42,236,0.4666666666666667,11,34,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",267,53,105,45,132,0.53,31,2024-25,BOS,13.755458515283843,45,237,Regular Season
1898,458,,,Sam Hauser,1630573,120,229,227,43,236,0.524390243902439,6,35,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",267,53,105,45,132,0.53,31,2024-25,BOS,14.08296943231441,41,237,Regular Season
1899,459,,,Al Horford,201143,120,229,227,54,236,0.5625,24,24,0,"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",267,53,105,45,132,0.53,31,2024-25,BOS,17.685589519650655,48,237,Regular Season
1900,460,,,Jaylen Brown,1627759,30,53,57,27,74,0.5869565217391305,15,8,3,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Al Horford",78,18,32,12,30,0.609375,7,2024-25,BOS,38.20754716981132,23,62,Regular Season
1901,461,,,Derrick White,1628401,30,53,57,20,74,0.7692307692307693,4,8,2,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Al Horford",78,18,32,12,30,0.609375,7,2024-25,BOS,28.30188679245283,12,62,Regular Season
1902,462,,,Luke Kornet,1628436,30,53,57,12,74,0.6666666666666666,9,0,0,"Jaylen Brown, Derrick White, Luke Kornet, Payton Pritchard, Al Horford",78,18,32,12,30,0.609375,7,2024-25,BOS,16.9811320754717,9,62,Regular Season
